beaconid, anchorId, time, rssi
b1,b827eb7dd239,1649054948866,-71
b1,b827eb2b96bc,1649054948869,-80
b1,b827eb549dff,1649054948911,-81
b1,b827eb0e666f,1649054948980,-71
b1,b827eb2b96bc,1649054949004,-72
b1,b827eb91fcaa,1649054949063,-66
b1,b827eb91fcaa,1649054949095,-66
b1,b827eb7dd239,1649054949111,-70
b1,b827eb0e666f,1649054949118,-67
b1,b827eb7dd239,1649054949174,-72
b1,b827eb91fcaa,1649054949190,-68
b1,b827eb91fcaa,1649054949229,-63
b1,b827eb92ac17,1649054949233,-80
b1,b827eb91fcaa,1649054949265,-66
b7,b827eb7dd239,1649054949312,-71
b7,b827eb2b96bc,1649054949315,-76
b1,b827eb7dd239,1649054949323,-71
b7,b827eb0e666f,1649054949355,-78
b1,b827eb0e666f,1649054949367,-67
b1,b827eb91fcaa,1649054949378,-62
b1,b827eb2b96bc,1649054949394,-73
b1,b827eb7dd239,1649054949468,-71
b1,b827eb2b96bc,1649054949471,-80
b1,b827eb2b96bc,1649054949503,-81
b1,b827eb549dff,1649054949513,-81
b1,b827eb7dd239,1649054949535,-72
b1,b827eb91fcaa,1649054949560,-64
b1,b827eb92ac17,1649054949595,-81
b1,b827eb0e666f,1649054949654,-67
b1,b827eb549dff,1649054949657,-81
b1,b827eb91fcaa,1649054949665,-67
b1,b827eb92ac17,1649054949670,-85
b1,b827eb91fcaa,1649054949702,-67
b1,b827eb0e666f,1649054949719,-67
b1,b827eb91fcaa,1649054949734,-67
b7,b827eb91fcaa,1649054949762,-83
b1,b827eb91fcaa,1649054949794,-64
b7,b827eb7dd239,1649054949813,-88
b7,b827eb2b96bc,1649054949815,-80
b7,b827eb0e666f,1649054949858,-56
b1,b827eb91fcaa,1649054949904,-68
b1,b827ebd72677,1649054949917,-92
b1,b827eb2b96bc,1649054949923,-81
b1,b827eb91fcaa,1649054949938,-66
b1,b827eb7dd239,1649054949953,-71
b1,b827eb91fcaa,1649054949975,-62
b1,b827eb91fcaa,1649054950049,-64
b1,b827eb549dff,1649054950111,-82
b1,b827eb91fcaa,1649054950184,-62
b1,b827eb2b96bc,1649054950203,-71
b7,b827eb91fcaa,1649054950266,-78
b1,b827eb92ac17,1649054950295,-77
b1,b827eb91fcaa,1649054950300,-66
b7,b827eb7dd239,1649054950314,-74
b7,b827eb2b96bc,1649054950317,-77
b1,b827eb92ac17,1649054950334,-86
b1,b827eb549dff,1649054950357,-87
b7,b827eb0e666f,1649054950357,-72
b1,b827eb91fcaa,1649054950366,-61
b1,b827eb92ac17,1649054950371,-77
b1,b827eb0e666f,1649054950390,-71
b1,b827eb7dd239,1649054950452,-71
b1,b827eb7dd239,1649054950489,-71
b1,b827eb0e666f,1649054950495,-67
b1,b827eb549dff,1649054950497,-81
b1,b827eb91fcaa,1649054950504,-67
b1,b827eb0e666f,1649054950531,-67
b1,b827eb91fcaa,1649054950542,-65
b1,b827eb92ac17,1649054950550,-81
b1,b827eb7dd239,1649054950552,-68
b1,b827eb91fcaa,1649054950689,-67
b1,b827eb7dd239,1649054950737,-68
b1,b827eb7dd239,1649054950786,-76
b1,b827eb2b96bc,1649054950788,-85
b1,b827eb92ac17,1649054950796,-74
b1,b827eb7dd239,1649054950824,-68
b1,b827eb2b96bc,1649054950855,-75
b1,b827eb91fcaa,1649054950874,-62
b1,b827eb2b96bc,1649054950885,-74
b1,b827eb91fcaa,1649054950979,-67
b1,b827eb7dd239,1649054951029,-73
b1,b827eb0e666f,1649054951036,-67
b1,b827eb2b96bc,1649054951071,-72
b1,b827eb0e666f,1649054951073,-70
b1,b827eb549dff,1649054951074,-78
b1,b827eb91fcaa,1649054951086,-63
b1,b827eb92ac17,1649054951088,-85
b1,b827eb91fcaa,1649054951269,-62
b1,b827eb91fcaa,1649054951311,-65
b7,b827eb7dd239,1649054951329,-79
b7,b827eb2b96bc,1649054951331,-72
b7,b827eb0e666f,1649054951372,-70
b1,b827eb91fcaa,1649054951375,-67
b1,b827eb549dff,1649054951403,-79
b1,b827eb2b96bc,1649054951455,-77
b1,b827eb0e666f,1649054951465,-69
b1,b827eb91fcaa,1649054951480,-60
b1,b827eb549dff,1649054951498,-86
b1,b827eb7dd239,1649054951532,-75
b1,b827eb91fcaa,1649054951558,-69
b1,b827eb0e666f,1649054951576,-66
b1,b827eb549dff,1649054951578,-78
b1,b827eb92ac17,1649054951591,-81
b1,b827eb91fcaa,1649054951594,-60
b1,b827eb2b96bc,1649054951608,-75
b1,b827eb91fcaa,1649054951630,-58
b1,b827eb0e666f,1649054951649,-69
b1,b827eb549dff,1649054951651,-84
b1,b827eb92ac17,1649054951665,-74
b1,b827eb91fcaa,1649054951703,-68
b1,b827eb0e666f,1649054951725,-67
b1,b827eb549dff,1649054951726,-79
b1,b827eb91fcaa,1649054951735,-68
b1,b827eb91fcaa,1649054951810,-59
b1,b827eb7dd239,1649054951820,-70
b7,b827eb7dd239,1649054951837,-71
b7,b827eb2b96bc,1649054951839,-59
b7,b827eb0e666f,1649054951880,-69
b1,b827eb91fcaa,1649054951906,-66
b1,b827eb7dd239,1649054951923,-75
b1,b827eb2b96bc,1649054951924,-73
b1,b827eb0e666f,1649054951967,-66
b1,b827eb549dff,1649054951969,-79
b1,b827eb92ac17,1649054951982,-81
b1,b827eb92ac17,1649054952021,-80
b1,b827eb2b96bc,1649054952092,-74
b1,b827eb91fcaa,1649054952109,-60
b1,b827eb92ac17,1649054952117,-76
b1,b827eb91fcaa,1649054952138,-60
b1,b827eb91fcaa,1649054952239,-65
b1,b827eb7dd239,1649054952255,-75
b1,b827eb549dff,1649054952265,-80
b7,b827eb91fcaa,1649054952289,-82
b1,b827eb0e666f,1649054952298,-68
b1,b827eb92ac17,1649054952314,-79
b7,b827eb7dd239,1649054952340,-78
b1,b827eb91fcaa,1649054952346,-59
b1,b827eb92ac17,1649054952378,-81
b1,b827eb91fcaa,1649054952388,-65
b1,b827eb7dd239,1649054952438,-77
b1,b827eb2b96bc,1649054952440,-79
b1,b827eb7dd239,1649054952474,-75
b1,b827eb0e666f,1649054952482,-69
b1,b827eb549dff,1649054952491,-81
b1,b827eb91fcaa,1649054952494,-60
b1,b827eb92ac17,1649054952497,-81
b1,b827eb2b96bc,1649054952509,-76
b1,b827eb91fcaa,1649054952562,-60
b1,b827eb2b96bc,1649054952646,-77
b1,b827eb0e666f,1649054952656,-67
b1,b827eb549dff,1649054952657,-80
b1,b827eb91fcaa,1649054952671,-66
b1,b827eb92ac17,1649054952672,-81
b1,b827eb0e666f,1649054952687,-66
b1,b827eb549dff,1649054952689,-81
b1,b827eb92ac17,1649054952703,-82
b1,b827eb2b96bc,1649054952721,-77
b1,b827eb0e666f,1649054952763,-68
b1,b827eb2b96bc,1649054952796,-78
b7,b827eb91fcaa,1649054952799,-80
b1,b827eb91fcaa,1649054952818,-67
b7,b827eb7dd239,1649054952849,-77
b7,b827eb2b96bc,1649054952851,-76
b1,b827eb91fcaa,1649054952851,-66
b1,b827eb7dd239,1649054952867,-76
b7,b827eb0e666f,1649054952892,-77
b1,b827eb0e666f,1649054952910,-66
b1,b827eb549dff,1649054952911,-81
b1,b827eb92ac17,1649054952925,-77
b1,b827eb2b96bc,1649054952933,-73
b1,b827eb0e666f,1649054952942,-68
b1,b827eb91fcaa,1649054952951,-64
b1,b827eb91fcaa,1649054952991,-71
b1,b827eb91fcaa,1649054953028,-68
b1,b827eb2b96bc,1649054953044,-74
b1,b827eb7dd239,1649054953076,-72
