beaconid, time, lng, lat
b2,2022-02-15T06:53:37.096Z,-0.30628028031514676,0.0670925360016135,183
b2,2022-02-15T06:53:37.599Z,-0.30542044623592435,0.0670908576583408,183
b2,2022-02-15T06:53:38.101Z,-0.30418183432002327,0.06708797866750034,183
b2,2022-02-15T06:53:38.605Z,-0.30316308722088153,0.06708567818853628,183
b2,2022-02-15T06:53:39.110Z,-0.30240010406030016,0.0670848229227638,183
b2,2022-02-15T06:53:39.612Z,-0.30128907598261084,0.06708292291464764,183
b2,2022-02-15T06:53:40.115Z,-0.29988632736107124,0.0670805735068731,183
b2,2022-02-15T06:53:40.617Z,-0.2986276580951453,0.06707920671050611,183
b2,2022-02-15T06:53:41.120Z,-0.29762890403806,0.06707826129467123,183
b2,2022-02-15T06:53:41.623Z,-0.2964238130779191,0.06707808059441585,183
b2,2022-02-15T06:53:42.126Z,-0.29522123186023097,0.06707632268260456,183
b2,2022-02-15T06:53:42.629Z,-0.29427803993114343,0.06707513769479909,183
b2,2022-02-15T06:53:43.134Z,-0.2932031022984457,0.06707331200423948,183
b2,2022-02-15T06:53:43.637Z,-0.29304704253980396,0.0670716053524747,183
b2,2022-02-15T06:53:44.139Z,-0.29300634113900487,0.06707036633313153,183
b2,2022-02-15T06:53:44.642Z,-0.29251713543361446,0.06706853370873003,183
b2,2022-02-15T06:53:45.145Z,-0.29188835181089007,0.06706629405708388,183
b2,2022-02-15T06:53:45.647Z,-0.2909272924574702,0.06706588696178281,183
b2,2022-02-15T06:53:46.153Z,-0.2904605809712015,0.0670638357404883,183
b2,2022-02-15T06:53:46.656Z,-0.290045504246674,0.06706177454013522,183
b2,2022-02-15T06:53:47.159Z,-0.2900790215389808,0.06706146893103006,183
b2,2022-02-15T06:53:47.662Z,-0.2903795210741261,0.06706202722523845,183
b2,2022-02-15T06:53:48.164Z,-0.2911109171513321,0.06706196864037087,183
b2,2022-02-15T06:53:48.666Z,-0.29125640989398827,0.06706016493925493,183
b2,2022-02-15T06:53:49.169Z,-0.2908177355524239,0.06706012111553275,183
b2,2022-02-15T06:53:49.671Z,-0.29058403505626745,0.06706077501618182,183
b2,2022-02-15T06:53:50.181Z,-0.2904287276452834,0.06706101283299118,183
b2,2022-02-15T06:53:50.684Z,-0.2903184143146963,0.06706123147775274,183
b2,2022-02-15T06:53:51.186Z,-0.2901411553250021,0.06706336383211187,183
b2,2022-02-15T06:53:51.689Z,-0.2899695913975226,0.0670653633665509,183
b2,2022-02-15T06:53:52.191Z,-0.2896385222010084,0.0670650764749047,183
b2,2022-02-15T06:53:52.694Z,-0.28941714764582205,0.06706501672770858,183
b2,2022-02-15T06:53:53.196Z,-0.2889141465205342,0.06706303521609347,183
b2,2022-02-15T06:53:53.700Z,-0.28800637103722804,0.06706308951474858,183
b2,2022-02-15T06:53:54.203Z,-0.2874093194793785,0.06706297412077034,183
b2,2022-02-15T06:53:54.706Z,-0.28701244953449734,0.0670629890865905,183
b2,2022-02-15T06:53:55.209Z,-0.28639313917806936,0.0670635750256043,183
b2,2022-02-15T06:53:55.712Z,-0.28533288967506365,0.06706726534367916,183
b2,2022-02-15T06:53:56.214Z,-0.2845390561031731,0.06706771759172847,183
b2,2022-02-15T06:53:56.718Z,-0.283829543639681,0.06706713280639358,183
b2,2022-02-15T06:53:57.222Z,-0.28322439716022296,0.0670667766222699,183
b2,2022-02-15T06:53:57.724Z,-0.28273087749981546,0.06706666136891777,183
b2,2022-02-15T06:53:58.228Z,-0.2820407296447363,0.06706948398074758,183
b2,2022-02-15T06:53:58.733Z,-0.2809605121164942,0.06706858124490182,183
b2,2022-02-15T06:53:59.235Z,-0.28000253909719525,0.06706788807068684,183
b2,2022-02-15T06:53:59.740Z,-0.27902092945335977,0.06706745741042305,183
b2,2022-02-15T06:54:00.245Z,-0.27734872676954087,0.06707057654517194,183
b2,2022-02-15T06:54:00.749Z,-0.27581918338098194,0.06707399327440267,183
b2,2022-02-15T06:54:01.252Z,-0.27447458673633923,0.06708007609962817,183
b2,2022-02-15T06:54:01.755Z,-0.27322255966958814,0.06708629352468863,183
b2,2022-02-15T06:54:02.258Z,-0.27258572690974814,0.06708839760606151,183
b2,2022-02-15T06:54:02.761Z,-0.2722525521365317,0.06708700729733275,183
b2,2022-02-15T06:54:03.265Z,-0.2719767893142095,0.06708560109230971,183
b2,2022-02-15T06:54:03.769Z,-0.27164386389507184,0.06708738303551466,183
b2,2022-02-15T06:54:04.272Z,-0.2710772180078074,0.06709240266741413,183
b2,2022-02-15T06:54:04.778Z,-0.2707897931310463,0.06709468756508577,183
b2,2022-02-15T06:54:05.280Z,-0.2707417322790825,0.06709620355685762,183
b2,2022-02-15T06:54:05.784Z,-0.2703591742479416,0.06709722082347636,183
b2,2022-02-15T06:54:06.287Z,-0.26970513656300327,0.06710132595704535,183
b2,2022-02-15T06:54:06.789Z,-0.26937566242661526,0.06710243459217735,183
b2,2022-02-15T06:54:07.292Z,-0.2690887524558531,0.0671034633555545,183
b2,2022-02-15T06:54:07.794Z,-0.26869607182413285,0.06710710248131559,183
b2,2022-02-15T06:54:08.297Z,-0.2684942774944863,0.06710883466318641,183
b2,2022-02-15T06:54:08.800Z,-0.26833461471522174,0.06711006658133127,183
b2,2022-02-15T06:54:09.302Z,-0.2683584188584219,0.06711080228353679,183
b2,2022-02-15T06:54:09.805Z,-0.26853899311509455,0.06710814055669638,183
b2,2022-02-15T06:54:10.307Z,-0.268496380872983,0.06710851076053702,183
b2,2022-02-15T06:54:10.810Z,-0.26830670539891255,0.06711015353545162,183
b2,2022-02-15T06:54:11.316Z,-0.2681283484603666,0.06711170632001155,183
b2,2022-02-15T06:54:11.818Z,-0.2679836119812313,0.06711296400206551,183
b2,2022-02-15T06:54:12.321Z,-0.2678496636982312,0.06711433447927144,183
b2,2022-02-15T06:54:12.824Z,-0.2676998506597739,0.06711567534962982,183
b2,2022-02-15T06:54:13.326Z,-0.26757777426991775,0.0671167328178783,183
b2,2022-02-15T06:54:13.829Z,-0.2674675882364131,0.06711772656887813,183
b2,2022-02-15T06:54:14.332Z,-0.2674797808483797,0.06711766357194103,183
b2,2022-02-15T06:54:14.834Z,-0.2675270126862698,0.06711721166428311,183
b2,2022-02-15T06:54:15.338Z,-0.26760269555854477,0.06711558787107341,183
b2,2022-02-15T06:54:15.841Z,-0.2676857034049451,0.06711401943050947,183
b2,2022-02-15T06:54:16.343Z,-0.26773277080099117,0.06711228257303598,183
b2,2022-02-15T06:54:16.846Z,-0.2677872997721015,0.0671106026874899,183
b2,2022-02-15T06:54:17.348Z,-0.2678672834907881,0.0671087637295669,183
b2,2022-02-15T06:54:17.851Z,-0.2679119524975989,0.06710977046775538,183
b2,2022-02-15T06:54:18.355Z,-0.2679092761356002,0.06711058343466504,183
b2,2022-02-15T06:54:18.857Z,-0.26792487691355044,0.06711113985021291,183
b2,2022-02-15T06:54:19.361Z,-0.26801590596185265,0.06711138958086307,183
b2,2022-02-15T06:54:19.864Z,-0.2681967385043676,0.06710831351632494,183
b2,2022-02-15T06:54:20.366Z,-0.26821928368295855,0.06710804574178601,183
b2,2022-02-15T06:54:20.869Z,-0.2680443938744408,0.06710935828748285,183
b2,2022-02-15T06:54:21.371Z,-0.26806383111175847,0.06710765727243208,183
b2,2022-02-15T06:54:21.874Z,-0.2681034330292789,0.06710598330042628,183
b2,2022-02-15T06:54:22.378Z,-0.26786852071071676,0.06710790132718052,183
b2,2022-02-15T06:54:22.880Z,-0.2678005442201316,0.06710876628466067,183
b2,2022-02-15T06:54:23.383Z,-0.2673779938913061,0.06711323481730702,183
b2,2022-02-15T06:54:23.887Z,-0.26715455779271496,0.06711655162541456,183
b2,2022-02-15T06:54:24.390Z,-0.267072424217345,0.06711753359181162,183
b2,2022-02-15T06:54:24.893Z,-0.2669556208809952,0.06711783722365976,183
b2,2022-02-15T06:54:25.396Z,-0.2670232588735976,0.06711529830841874,183
b2,2022-02-15T06:54:25.900Z,-0.26664823316414105,0.06711895932499957,183
b2,2022-02-15T06:54:26.403Z,-0.2667505357236362,0.06711972326258228,183
b2,2022-02-15T06:54:26.906Z,-0.26686497223757455,0.06712038775443188,183
b2,2022-02-15T06:54:27.409Z,-0.26697951981955614,0.06712098578274617,183
b2,2022-02-15T06:54:27.912Z,-0.2672748113459488,0.0671183709939274,183
b2,2022-02-15T06:54:28.414Z,-0.2672886192793335,0.06711629928866755,183
b2,2022-02-15T06:54:28.917Z,-0.2674882597848217,0.0671138041852085,183
b2,2022-02-15T06:54:29.420Z,-0.26751317331290697,0.06711421557784991,183
b2,2022-02-15T06:54:29.926Z,-0.26754522559327754,0.06711528438570169,183
b2,2022-02-15T06:54:30.430Z,-0.2674807423827042,0.06711556661334654,183
b2,2022-02-15T06:54:30.933Z,-0.26733483909944206,0.06711615051414235,183
b2,2022-02-15T06:54:31.435Z,-0.26728105374405886,0.0671165671701821,183
b2,2022-02-15T06:54:31.938Z,-0.26736619805923484,0.06711707241054522,183
b2,2022-02-15T06:54:32.441Z,-0.2674127295441698,0.06711793934814812,183
b2,2022-02-15T06:54:32.943Z,-0.2674620618120961,0.06711873573360996,183
b2,2022-02-15T06:54:33.446Z,-0.2677030118302871,0.06711770887111763,183
b2,2022-02-15T06:54:33.949Z,-0.2678592469727955,0.06711800214856084,183
b2,2022-02-15T06:54:34.452Z,-0.2677877724019931,0.06711679528798482,183
b2,2022-02-15T06:54:34.955Z,-0.2677300840720746,0.06711559156284704,183
b2,2022-02-15T06:54:35.460Z,-0.26768451703552254,0.06711439738982773,183
b2,2022-02-15T06:54:35.964Z,-0.26764968862086197,0.06711321799532086,183
b2,2022-02-15T06:54:36.469Z,-0.26759293529322054,0.06711506201871967,183
b2,2022-02-15T06:54:36.971Z,-0.26754555074722225,0.06711677238054142,183
b2,2022-02-15T06:54:37.474Z,-0.26756371593231865,0.06711620775971669,183
b2,2022-02-15T06:54:37.978Z,-0.26738601922913957,0.06711768246749329,183
b2,2022-02-15T06:54:38.480Z,-0.26728072126293767,0.0671184887464809,183
b2,2022-02-15T06:54:38.983Z,-0.26717977463394627,0.06711926576632174,183
b2,2022-02-15T06:54:39.486Z,-0.26708217369036746,0.06712001472459392,183
b2,2022-02-15T06:54:39.989Z,-0.26737765033488303,0.0671180956700368,183
b2,2022-02-15T06:54:40.491Z,-0.26683881412694754,0.06712198998247869,183
b2,2022-02-15T06:54:40.994Z,-0.2665426490718122,0.06712427098245609,183
b2,2022-02-15T06:54:41.496Z,-0.2662242050924156,0.06712688305630139,183
b2,2022-02-15T06:54:41.999Z,-0.265827790225431,0.06713030305211858,183
b2,2022-02-15T06:54:42.502Z,-0.26548506085651147,0.0671332095152703,183
b2,2022-02-15T06:54:43.005Z,-0.2653880359516637,0.06713245114353639,183
b2,2022-02-15T06:54:43.508Z,-0.2654031443709873,0.0671328810442997,183
b2,2022-02-15T06:54:44.011Z,-0.2656563520755492,0.06713222380961123,183
b2,2022-02-15T06:54:44.514Z,-0.26592661698382486,0.06713154501586316,183
b2,2022-02-15T06:54:45.016Z,-0.26620722835905936,0.06713085843702372,183
b2,2022-02-15T06:54:45.519Z,-0.26592576289580777,0.0671326594446299,183
b2,2022-02-15T06:54:46.024Z,-0.2656081295281934,0.06713431149469685,183
b2,2022-02-15T06:54:46.530Z,-0.2653216863493207,0.06713586305579848,183
b2,2022-02-15T06:54:47.033Z,-0.2650645890674824,0.0671371514949547,183
b2,2022-02-15T06:54:47.535Z,-0.2648421950545127,0.06713833347633645,183
b2,2022-02-15T06:54:48.038Z,-0.2646524728016979,0.0671394130087204,183
b2,2022-02-15T06:54:48.542Z,-0.2644904976176991,0.06714040235786813,183
b2,2022-02-15T06:54:49.045Z,-0.2643532032106377,0.06714130809254867,183
b2,2022-02-15T06:54:49.548Z,-0.2642369869400313,0.06714213883312335,183
b2,2022-02-15T06:54:50.050Z,-0.2643748097009104,0.06713957713013151,183
b2,2022-02-15T06:54:50.554Z,-0.264527861525653,0.06713709100233185,183
b2,2022-02-15T06:54:51.057Z,-0.2642615448374047,0.06714053323160765,183
b2,2022-02-15T06:54:51.559Z,-0.264019828723834,0.06714373175796806,183
b2,2022-02-15T06:54:52.063Z,-0.26380899291527027,0.06714652576257397,183
b2,2022-02-15T06:54:52.565Z,-0.26368118611242075,0.06714827036406819,183
b2,2022-02-15T06:54:53.068Z,-0.2634064143695053,0.0671519935099327,183
b2,2022-02-15T06:54:53.571Z,-0.2633976882615496,0.0671521753385818,183
b2,2022-02-15T06:54:54.074Z,-0.2635533257732379,0.06715007793070447,183
b2,2022-02-15T06:54:54.577Z,-0.26376534421696085,0.06714781099584374,183
b2,2022-02-15T06:54:55.079Z,-0.26399564951324106,0.06714557230088741,183
b2,2022-02-15T06:54:55.582Z,-0.2639869523541674,0.06714704575915982,183
b2,2022-02-15T06:54:56.086Z,-0.26379772081730624,0.06714908761702276,183
b2,2022-02-15T06:54:56.589Z,-0.26365504303319015,0.067151033383462,183
b2,2022-02-15T06:54:57.091Z,-0.2639190679350343,0.06714868517820273,183
b2,2022-02-15T06:54:57.595Z,-0.26408946186135646,0.06714842038915132,183
b2,2022-02-15T06:54:58.098Z,-0.2642281295591807,0.06714899341369869,183
b2,2022-02-15T06:54:58.600Z,-0.26424340490251097,0.06714750387044671,183
b2,2022-02-15T06:54:59.104Z,-0.2642738281376476,0.06714600795479508,183
b2,2022-02-15T06:54:59.607Z,-0.26430409361968393,0.06714455596073018,183
b2,2022-02-15T06:55:00.109Z,-0.26426258707533473,0.06714503233202138,183
b2,2022-02-15T06:55:00.612Z,-0.26426408456132205,0.067144901028531,183
b2,2022-02-15T06:55:01.117Z,-0.2643149579968811,0.06714506660573424,183
b2,2022-02-15T06:55:01.620Z,-0.2643140500694136,0.06714522735190503,183
b2,2022-02-15T06:55:02.124Z,-0.2644791362730149,0.06714325858329495,183
b2,2022-02-15T06:55:02.630Z,-0.2644849191024793,0.0671448549236863,183
b2,2022-02-15T06:55:03.133Z,-0.2646963818028367,0.06714291700377062,183
b2,2022-02-15T06:55:03.639Z,-0.2645499057252665,0.06714424276639076,183
b2,2022-02-15T06:55:04.143Z,-0.2644356062629873,0.06714550104856815,183
b2,2022-02-15T06:55:04.648Z,-0.26439905427455174,0.06714666477363984,183
b2,2022-02-15T06:55:05.155Z,-0.2643523476795027,0.0671477516679985,183
b2,2022-02-15T06:55:05.662Z,-0.26435805466793316,0.06714859367144657,183
b2,2022-02-15T06:55:06.164Z,-0.26403095867737064,0.06715129864876171,183
b2,2022-02-15T06:55:06.668Z,-0.26376776937118734,0.06715376135839281,183
b2,2022-02-15T06:55:07.174Z,-0.2637532694414842,0.06715405898931061,183
b2,2022-02-15T06:55:07.676Z,-0.26375606595276446,0.0671543628106365,183
b2,2022-02-15T06:55:08.180Z,-0.26378878331476446,0.0671538202079077,183
b2,2022-02-15T06:55:08.683Z,-0.26382684758346375,0.06715329663197443,183
b2,2022-02-15T06:55:09.185Z,-0.2637058133620036,0.06715527297019962,183
b2,2022-02-15T06:55:09.688Z,-0.26362133948227334,0.06715529587577174,183
b2,2022-02-15T06:55:10.191Z,-0.26355256629998774,0.06715534762703781,183
b2,2022-02-15T06:55:10.696Z,-0.2636995434612713,0.06715408123405743,183
b2,2022-02-15T06:55:11.199Z,-0.2637809665628772,0.06715286919595986,183
b2,2022-02-15T06:55:11.702Z,-0.26370843776821223,0.06715387765140032,183
b2,2022-02-15T06:55:12.204Z,-0.2636075114883932,0.06715494237835798,183
b2,2022-02-15T06:55:12.707Z,-0.26366340814046796,0.0671553990914337,183
b2,2022-02-15T06:55:13.209Z,-0.26356351112312926,0.06715632471983526,183
b2,2022-02-15T06:55:13.712Z,-0.2633667828222146,0.06715815907488448,183
b2,2022-02-15T06:55:14.215Z,-0.2632033228592707,0.06715962250014913,183
b2,2022-02-15T06:55:14.718Z,-0.2631376122362248,0.06716027622488965,183
b2,2022-02-15T06:55:15.220Z,-0.2632103585382781,0.0671602401448346,183
b2,2022-02-15T06:55:15.723Z,-0.2632937239692899,0.0671601601974552,183
