beaconid, anchorId, time, rssi
b2,b827ebed958b,1625737327943,-65
b2,b827eb640a9c,1625737327953,-68
b2,b827ebd2aa10,1625737327954,-82
b2,b827eb0827cf,1625737327955,-61
b2,b827eb860cbf,1625737327957,-65
b2,b827eb5b744d,1625737327959,-74
b2,b827ebc26413,1625737327966,-78
b2,b827eb3f8951,1625737327973,-71
b2,b827eb259b99,1625737327978,-77
b2,b827eb527b42,1625737327998,-60
b2,b827ebed958b,1625737328445,-65
b2,b827eb860cbf,1625737328460,-58
b2,b827ebed958b,1625737329460,-53
b2,b827ebc26413,1625737329485,-61
b2,b827ebed958b,1625737329970,-52
b2,b827ebdef939,1625737329981,-72
