beaconid, anchorId, time, rssi
b2,b827ebdef939,1633513187580,-88
b2,b827ebed958b,1633513187582,-76
b2,b827eb5b744d,1633513187583,-71
b2,b827ebd2aa10,1633513187587,-70
b2,b827eb259b99,1633513187590,-80
b2,b827ebd17612,1633513187603,-66
b2,b827eb3f8951,1633513187615,-76
b2,b827eb3ab224,1633513187631,-74
b2,b827ebdef939,1633513188086,-75
b2,b827eb3f8951,1633513188122,-70
b2,b827eb0827cf,1633513188554,-70
b2,b827ebd2aa10,1633513188596,-83
b2,b827eb259b99,1633513188601,-82
b2,b827ebc26413,1633513188605,-68
b2,b827eb0827cf,1633513189054,-73
b2,b827eb527b42,1633513189091,-69
b2,b827ebed958b,1633513189094,-66
b2,b827ebc26413,1633513189106,-69
b2,b827ebd17612,1633513189116,-85
b2,b827eb3ab224,1633513189144,-68
b2,b827eb0827cf,1633513189562,-73
b2,b827ebed958b,1633513189602,-79
b2,b827eb5b744d,1633513189604,-70
b2,b827eb259b99,1633513189611,-68
b2,b827ebfa82f0,1633513189613,-69
b2,b827ebd17612,1633513189623,-85
b2,b827eb3f8951,1633513189636,-89
b2,b827eb3ab224,1633513189651,-79
b2,b827eb0827cf,1633513190064,-74
b2,b827eb640a9c,1633513190088,-73
b2,b827eb527b42,1633513190101,-94
b2,b827ebdef939,1633513190102,-87
b2,b827ebed958b,1633513190104,-77
b2,b827eb5b744d,1633513190105,-77
b2,b827eb259b99,1633513190112,-77
b2,b827ebc26413,1633513190115,-71
b2,b827ebd17612,1633513190125,-80
b2,b827eb3ab224,1633513190152,-74
b2,b827eb0827cf,1633513190569,-77
b2,b827eb640a9c,1633513190593,-73
b2,b827ebdef939,1633513190607,-86
b2,b827eb5b744d,1633513190611,-71
b2,b827ebd2aa10,1633513190614,-83
b2,b827eb259b99,1633513190617,-69
b2,b827ebc26413,1633513190622,-68
b2,b827ebd17612,1633513190631,-81
b2,b827eb3ab224,1633513190659,-67
b2,b827eb640a9c,1633513191096,-67
b2,b827eb5b744d,1633513191115,-75
b2,b827ebfa82f0,1633513191123,-81
b2,b827ebc26413,1633513191125,-68
b2,b827eb3f8951,1633513191146,-83
